bay_id,slot_num,lat,lon,status,typedesc,fromday,today,starttime,endtime,duration_mins,disabilityext_mins,plain_english,is_active_now,is_strict,rule_category
56530,2.0,-37.81640689634371,144.95720634901915,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
56530,3.0,-37.81640689634371,144.95720634901915,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62337,1.0,-37.817835191277894,144.95874617291366,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62337,2.0,-37.817835191277894,144.95874617291366,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62337,3.0,-37.817835191277894,144.95874617291366,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62337,4.0,-37.817835191277894,144.95874617291366,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62311,1.0,-37.81772823363312,144.95855059517947,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62311,2.0,-37.81772823363312,144.95855059517947,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62311,3.0,-37.81772823363312,144.95855059517947,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62311,4.0,-37.81772823363312,144.95855059517947,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62339,1.0,-37.81787193605159,144.958617793055,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62339,2.0,-37.81787193605159,144.958617793055,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62339,3.0,-37.81787193605159,144.958617793055,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62339,4.0,-37.81787193605159,144.958617793055,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
18040,1.0,-37.811433965722195,144.96126295380472,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
18040,2.0,-37.811433965722195,144.96126295380472,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
18040,3.0,-37.811433965722195,144.96126295380472,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62333,1.0,-37.818192225454816,144.95693095698667,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62333,2.0,-37.818192225454816,144.95693095698667,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62333,3.0,-37.818192225454816,144.95693095698667,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62333,4.0,-37.818192225454816,144.95693095698667,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62330,1.0,-37.81813668321815,144.9571243250818,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62330,2.0,-37.81813668321815,144.9571243250818,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62330,3.0,-37.81813668321815,144.9571243250818,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62330,4.0,-37.81813668321815,144.9571243250818,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62323,1.0,-37.818004480010714,144.95758647921394,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62323,2.0,-37.818004480010714,144.95758647921394,Present,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62323,3.0,-37.818004480010714,144.95758647921394,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62323,4.0,-37.818004480010714,144.95758647921394,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62328,1.0,-37.81809874939145,144.95725681122346,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62328,2.0,-37.81809874939145,144.95725681122346,Present,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62328,3.0,-37.81809874939145,144.95725681122346,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62328,4.0,-37.81809874939145,144.95725681122346,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62332,1.0,-37.8181740333503,144.9569940034882,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62332,2.0,-37.8181740333503,144.9569940034882,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62332,3.0,-37.8181740333503,144.9569940034882,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
62332,4.0,-37.8181740333503,144.9569940034882,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54035,1.0,-37.81735093858823,144.96178010765098,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54035,2.0,-37.81735093858823,144.96178010765098,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54035,3.0,-37.81735093858823,144.96178010765098,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54036,1.0,-37.81732918409801,144.9617701448845,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54036,2.0,-37.81732918409801,144.9617701448845,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54036,3.0,-37.81732918409801,144.9617701448845,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54040,1.0,-37.81724258671323,144.96173054042305,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54040,2.0,-37.81724258671323,144.96173054042305,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54040,3.0,-37.81724258671323,144.96173054042305,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54037,1.0,-37.81730758721328,144.96176027268046,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54037,2.0,-37.81730758721328,144.96176027268046,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54037,3.0,-37.81730758721328,144.96176027268046,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54041,1.0,-37.8171787243711,144.96170125514357,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54041,2.0,-37.8171787243711,144.96170125514357,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54041,3.0,-37.8171787243711,144.96170125514357,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54064,1.0,-37.817344679211566,144.96165560414704,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54064,2.0,-37.817344679211566,144.96165560414704,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54064,3.0,-37.817344679211566,144.96165560414704,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53939,1.0,-37.81809716327688,144.96212211009936,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53939,2.0,-37.81809716327688,144.96212211009936,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53939,3.0,-37.81809716327688,144.96212211009936,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53938,1.0,-37.818149316674784,144.9621461648825,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53938,2.0,-37.818149316674784,144.9621461648825,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53938,3.0,-37.818149316674784,144.9621461648825,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53914,1.0,-37.81841252147747,144.96239243696846,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53914,2.0,-37.81841252147747,144.96239243696846,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53914,3.0,-37.81841252147747,144.96239243696846,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53923,1.0,-37.818541344215724,144.9623258559302,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53923,2.0,-37.818541344215724,144.9623258559302,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53923,3.0,-37.818541344215724,144.9623258559302,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53940,1.0,-37.81807459692086,144.96211177171074,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53940,2.0,-37.81807459692086,144.96211177171074,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53940,3.0,-37.81807459692086,144.96211177171074,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53913,1.0,-37.81846334890325,144.96241565043712,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53913,2.0,-37.81846334890325,144.96241565043712,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53913,3.0,-37.81846334890325,144.96241565043712,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53919,1.0,-37.8181217992318,144.96225846127587,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53919,2.0,-37.8181217992318,144.96225846127587,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53919,3.0,-37.8181217992318,144.96225846127587,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53932,1.0,-37.81831226522772,144.96222100013313,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53932,2.0,-37.81831226522772,144.96222100013313,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53932,3.0,-37.81831226522772,144.96222100013313,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53937,1.0,-37.818170968410556,144.962156073673,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53937,2.0,-37.818170968410556,144.962156073673,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53937,3.0,-37.818170968410556,144.962156073673,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53947,1.0,-37.81843924035451,144.9621548653592,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53947,2.0,-37.81843924035451,144.9621548653592,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53947,3.0,-37.81843924035451,144.9621548653592,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53927,1.0,-37.81845471527226,144.96228618311764,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53927,2.0,-37.81845471527226,144.96228618311764,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53927,3.0,-37.81845471527226,144.96228618311764,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53944,1.0,-37.8186009645687,144.9622289233225,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53944,2.0,-37.8186009645687,144.9622289233225,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
53944,3.0,-37.8186009645687,144.9622289233225,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63339,1.0,-37.81758663421112,144.95557113862753,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63339,2.0,-37.81758663421112,144.95557113862753,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63339,3.0,-37.81758663421112,144.95557113862753,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63360,1.0,-37.81798180273356,144.95419823407332,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63360,2.0,-37.81798180273356,144.95419823407332,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63360,3.0,-37.81798180273356,144.95419823407332,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63343,1.0,-37.81767090350456,144.95527914160846,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63343,2.0,-37.81767090350456,144.95527914160846,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63343,3.0,-37.81767090350456,144.95527914160846,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63324,1.0,-37.81774645249117,144.95471712834333,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63324,2.0,-37.81774645249117,144.95471712834333,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63324,3.0,-37.81774645249117,144.95471712834333,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63334,1.0,-37.8174922362588,144.95589837165957,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63334,2.0,-37.8174922362588,144.95589837165957,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63334,3.0,-37.8174922362588,144.95589837165957,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63350,1.0,-37.817799183952715,144.95483408114114,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63350,2.0,-37.817799183952715,144.95483408114114,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63350,3.0,-37.817799183952715,144.95483408114114,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63310,1.0,-37.81745233223719,144.95570051081125,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63310,2.0,-37.81745233223719,144.95570051081125,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63310,3.0,-37.81745233223719,144.95570051081125,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63342,1.0,-37.81765243612145,144.95534314989754,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63342,2.0,-37.81765243612145,144.95534314989754,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63342,3.0,-37.81765243612145,144.95534314989754,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63337,1.0,-37.81754767470018,144.95570625683084,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63337,2.0,-37.81754767470018,144.95570625683084,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63337,3.0,-37.81754767470018,144.95570625683084,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63330,1.0,-37.817859431042564,144.95432048911783,Present,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63330,2.0,-37.817859431042564,144.95432048911783,Present,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
63330,3.0,-37.817859431042564,144.95432048911783,Present,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54227,1.0,-37.81561077430453,144.9609792980063,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54227,2.0,-37.81561077430453,144.9609792980063,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54227,3.0,-37.81561077430453,144.9609792980063,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54227,4.0,-37.81561077430453,144.9609792980063,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54249,1.0,-37.815591768624046,144.96084552253814,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54249,2.0,-37.815591768624046,144.96084552253814,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54249,3.0,-37.815591768624046,144.96084552253814,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54249,4.0,-37.815591768624046,144.96084552253814,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54247,1.0,-37.81569919556521,144.96089530142967,Absent,2P MTR,1,5,19:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54247,2.0,-37.81569919556521,144.96089530142967,Absent,2P MTR,1,5,16:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54247,3.0,-37.81569919556521,144.96089530142967,Absent,2P MTR,6,0,07:00,22:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
54247,4.0,-37.81569919556521,144.96089530142967,Absent,2P MTR,1,5,07:00,19:00,120,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,False,timed
