name,description,lat,lng
Capel Street between Victoria Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8038941<br>Longitude: 144.9553898<br>Latitude: -37.8038941<br>Longitude: 144.9553898<br>﻿UsageType: Disable Parking,-37.803894,144.95539
Capel Street between Courtney Street and Bedford Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8028245<br>Longitude: 144.9558026<br>Latitude: -37.8028245<br>Longitude: 144.9558026<br>﻿UsageType: Disable Parking,-37.802824,144.955803
Canning Street between Pitt Street and Kay Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7957402<br>Longitude: 144.9731182<br>Latitude: -37.7957402<br>Longitude: 144.9731182<br>﻿UsageType: Disable Parking,-37.79574,144.973118
Canning Street between Pitt Street and Kay Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7956845<br>Longitude: 144.9731277<br>Latitude: -37.7956845<br>Longitude: 144.9731277<br>﻿UsageType: Disable Parking,-37.795684,144.973128
Canning Street between Kay Street and Neill Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7949964<br>Longitude: 144.9734787<br>Latitude: -37.7949964<br>Longitude: 144.9734787<br>﻿UsageType: Disable Parking,-37.794996,144.973479
Canning Street between Kay Street and Neill Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7947379<br>Longitude: 144.9732906<br>Latitude: -37.7947379<br>Longitude: 144.9732906<br>﻿UsageType: Disable Parking,-37.794738,144.973291
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7979837<br>Longitude: 144.9729645<br>Latitude: -37.7979837<br>Longitude: 144.9729645<br>﻿UsageType: Disable Parking,-37.797984,144.972964
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7989818<br>Longitude: 144.97256<br>Latitude: -37.7989818<br>Longitude: 144.97256<br>﻿UsageType: Disable Parking,-37.798982,144.97256
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7984813<br>Longitude: 144.9726469<br>Latitude: -37.7984813<br>Longitude: 144.9726469<br>﻿UsageType: Disable Parking,-37.798481,144.972647
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7984303<br>Longitude: 144.9726554<br>Latitude: -37.7984303<br>Longitude: 144.9726554<br>﻿UsageType: Disable Parking,-37.79843,144.972655
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7981483<br>Longitude: 144.9727022<br>Latitude: -37.7981483<br>Longitude: 144.9727022<br>﻿UsageType: Disable Parking,-37.798148,144.972702
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7980921<br>Longitude: 144.9727121<br>Latitude: -37.7980921<br>Longitude: 144.9727121<br>﻿UsageType: Disable Parking,-37.798092,144.972712
Canning Street between Faraday Street and Elgin Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7980359<br>Longitude: 144.972722<br>Latitude: -37.7980359<br>Longitude: 144.972722<br>﻿UsageType: Disable Parking,-37.798036,144.972722
Canning Street between Elgin Street and Palmerston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7970935<br>Longitude: 144.972883<br>Latitude: -37.7970935<br>Longitude: 144.972883<br>﻿UsageType: Disable Parking,-37.797094,144.972883
Canning Street between Dryburgh Street and Shiel Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7959908<br>Longitude: 144.9429942<br>Latitude: -37.7959908<br>Longitude: 144.9429942<br>﻿UsageType: Disable Parking,-37.795991,144.942994
Cade Way between Garrard Street and Garrard Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7768135<br>Longitude: 144.9393024<br>Latitude: -37.7768135<br>Longitude: 144.9393024<br>﻿UsageType: Disable Parking,-37.776814,144.939302
Brougham Street between Abbotsford Street and Dryburgh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7937555<br>Longitude: 144.9466032<br>Latitude: -37.7937555<br>Longitude: 144.9466032<br>﻿UsageType: Disable Parking,-37.793756,144.946603
Bromby Street between Arnold Street and St Kilda Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8347344<br>Longitude: 144.9752839<br>Latitude: -37.8347344<br>Longitude: 144.9752839<br>﻿UsageType: Disable Parking,-37.834734,144.975284
Bromby Street between Arnold Street and St Kilda Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8347254<br>Longitude: 144.975215<br>Latitude: -37.8347254<br>Longitude: 144.975215<br>﻿UsageType: Disable Parking,-37.834725,144.975215
Bromby Street between Adams Street and Arnold Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8349764<br>Longitude: 144.9771368<br>Latitude: -37.8349764<br>Longitude: 144.9771368<br>﻿UsageType: Disable Parking,-37.834976,144.977137
Bromby Street between Adams Street and Arnold Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8349657<br>Longitude: 144.9770549<br>Latitude: -37.8349657<br>Longitude: 144.9770549<br>﻿UsageType: Disable Parking,-37.834966,144.977055
Bouverie Street between Victoria Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8056219<br>Longitude: 144.9614551<br>Latitude: -37.8056219<br>Longitude: 144.9614551<br>﻿UsageType: Disable Parking,-37.805622,144.961455
Bouverie Street between Pelham Street and Lincoln Square North,description: ﻿UsageType: Disable Parking<br>Latitude: -37.801864<br>Longitude: 144.9621111<br>Latitude: -37.801864<br>Longitude: 144.9621111<br>﻿UsageType: Disable Parking,-37.801864,144.962111
Bouverie Street between Lincoln Square South and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8029242<br>Longitude: 144.9619269<br>Latitude: -37.8029242<br>Longitude: 144.9619269<br>﻿UsageType: Disable Parking,-37.802924,144.961927
Bouverie Street between Lincoln Square North and Grattan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8012362<br>Longitude: 144.9622203<br>Latitude: -37.8012362<br>Longitude: 144.9622203<br>﻿UsageType: Disable Parking,-37.801236,144.96222
Bourke Street between William Street and King Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8159029<br>Longitude: 144.9571009<br>Latitude: -37.8159029<br>Longitude: 144.9571009<br>﻿UsageType: Disable Parking,-37.815903,144.957101
Bourke Street between Spring Street and Exhibition Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8117535<br>Longitude: 144.9713703<br>Latitude: -37.8117535<br>Longitude: 144.9713703<br>﻿UsageType: Disable Parking,-37.811754,144.97137
Bourke Street between Russell Street and Swanston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.812838<br>Longitude: 144.9676669<br>Latitude: -37.812838<br>Longitude: 144.9676669<br>﻿UsageType: Disable Parking,-37.812838,144.967667
Bourke Street between Queen Street and William Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8155501<br>Longitude: 144.958914<br>Latitude: -37.8155501<br>Longitude: 144.958914<br>﻿UsageType: Disable Parking,-37.81555,144.958914
Bourke Street between Queen Street and William Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8155<br>Longitude: 144.9590905<br>Latitude: -37.8155<br>Longitude: 144.9590905<br>﻿UsageType: Disable Parking,-37.8155,144.95909
Bourke Street between King Street and Spencer Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8165639<br>Longitude: 144.9554112<br>Latitude: -37.8165639<br>Longitude: 144.9554112<br>﻿UsageType: Disable Parking,-37.816564,144.955411
Bourke Street between King Street and Spencer Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8165471<br>Longitude: 144.9554695<br>Latitude: -37.8165471<br>Longitude: 144.9554695<br>﻿UsageType: Disable Parking,-37.816547,144.95547
Bourke Street between King Street and Spencer Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8164703<br>Longitude: 144.9550645<br>Latitude: -37.8164703<br>Longitude: 144.9550645<br>﻿UsageType: Disable Parking,-37.81647,144.955064
Bourke Street between King Street and Spencer Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8164484<br>Longitude: 144.9551412<br>Latitude: -37.8164484<br>Longitude: 144.9551412<br>﻿UsageType: Disable Parking,-37.816448,144.955141
Bourke Street between Harbour Esplanade and Enterprize Way,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8194609<br>Longitude: 144.944744<br>Latitude: -37.8194609<br>Longitude: 144.944744<br>﻿UsageType: Disable Parking,-37.819461,144.944744
Bourke Street between Harbour Esplanade and Enterprize Way,description: ﻿UsageType: Disable Parking<br>Latitude: -37.819433<br>Longitude: 144.9448403<br>Latitude: -37.819433<br>Longitude: 144.9448403<br>﻿UsageType: Disable Parking,-37.819433,144.94484
Bourke Street between Harbour Esplanade and Enterprize Way,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8194092<br>Longitude: 144.9455502<br>Latitude: -37.8194092<br>Longitude: 144.9455502<br>﻿UsageType: Disable Parking,-37.819409,144.94555
Bourke Street between Harbour Esplanade and Enterprize Way,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8193843<br>Longitude: 144.9456361<br>Latitude: -37.8193843<br>Longitude: 144.9456361<br>﻿UsageType: Disable Parking,-37.819384,144.945636
Bourke Street between Exhibition Street and Russell Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8122728<br>Longitude: 144.9696027<br>Latitude: -37.8122728<br>Longitude: 144.9696027<br>﻿UsageType: Disable Parking,-37.812273,144.969603
Bourke Street between Enterprize Way and Cumberland Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8200085<br>Longitude: 144.9434792<br>Latitude: -37.8200085<br>Longitude: 144.9434792<br>﻿UsageType: Disable Parking,-37.820008,144.943479
Bourke Street between Enterprize Way and Cumberland Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8199833<br>Longitude: 144.9435657<br>Latitude: -37.8199833<br>Longitude: 144.9435657<br>﻿UsageType: Disable Parking,-37.819983,144.943566
Bourke Street between Enterprize Way and Cumberland Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8198434<br>Longitude: 144.9434216<br>Latitude: -37.8198434<br>Longitude: 144.9434216<br>﻿UsageType: Disable Parking,-37.819843,144.943422
Bourke Street between Elizabeth Street and Queen Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8144605<br>Longitude: 144.962121<br>Latitude: -37.8144605<br>Longitude: 144.962121<br>﻿UsageType: Disable Parking,-37.81446,144.962121
Bourke Street between Cumberland Street and Collins Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8204835<br>Longitude: 144.9418236<br>Latitude: -37.8204835<br>Longitude: 144.9418236<br>﻿UsageType: Disable Parking,-37.820484,144.941824
Bourke Street between Cumberland Street and Collins Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8204661<br>Longitude: 144.9418913<br>Latitude: -37.8204661<br>Longitude: 144.9418913<br>﻿UsageType: Disable Parking,-37.820466,144.941891
Bourke Street between Cumberland Street and Collins Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8202084<br>Longitude: 144.9421683<br>Latitude: -37.8202084<br>Longitude: 144.9421683<br>﻿UsageType: Disable Parking,-37.820208,144.942168
Bond Street between Flinders Street and Flinders Lane,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8179193<br>Longitude: 144.9626301<br>Latitude: -37.8179193<br>Longitude: 144.9626301<br>﻿UsageType: Disable Parking,-37.817919,144.96263
Boathouse Drive between St Kilda Road and Alexandra Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.819693<br>Longitude: 144.9723932<br>Latitude: -37.819693<br>Longitude: 144.9723932<br>﻿UsageType: Disable Parking,-37.819693,144.972393
Boathouse Drive between St Kilda Road and Alexandra Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8196779<br>Longitude: 144.972323<br>Latitude: -37.8196779<br>Longitude: 144.972323<br>﻿UsageType: Disable Parking,-37.819678,144.972323
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8018553<br>Longitude: 144.9545282<br>Latitude: -37.8018553<br>Longitude: 144.9545282<br>﻿UsageType: Disable Parking,-37.801855,144.954528
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8018187<br>Longitude: 144.9545747<br>Latitude: -37.8018187<br>Longitude: 144.9545747<br>﻿UsageType: Disable Parking,-37.801819,144.954575
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8016596<br>Longitude: 144.9544457<br>Latitude: -37.8016596<br>Longitude: 144.9544457<br>﻿UsageType: Disable Parking,-37.80166,144.954446
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8016213<br>Longitude: 144.9544936<br>Latitude: -37.8016213<br>Longitude: 144.9544936<br>﻿UsageType: Disable Parking,-37.801621,144.954494
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8013766<br>Longitude: 144.9551341<br>Latitude: -37.8013766<br>Longitude: 144.9551341<br>﻿UsageType: Disable Parking,-37.801377,144.955134
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8008276<br>Longitude: 144.9558293<br>Latitude: -37.8008276<br>Longitude: 144.9558293<br>﻿UsageType: Disable Parking,-37.800828,144.955829
Blackwood Street between Flemington Road and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8007863<br>Longitude: 144.9558816<br>Latitude: -37.8007863<br>Longitude: 144.9558816<br>﻿UsageType: Disable Parking,-37.800786,144.955882
Birdwood Avenue between Dallas Brooks Drive and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.833678<br>Longitude: 144.9825048<br>Latitude: -37.833678<br>Longitude: 144.9825048<br>﻿UsageType: Disable Parking,-37.833678,144.982505
Birdwood Avenue between Dallas Brooks Drive and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8336237<br>Longitude: 144.9824625<br>Latitude: -37.8336237<br>Longitude: 144.9824625<br>﻿UsageType: Disable Parking,-37.833624,144.982462
Birdwood Avenue between Dallas Brooks Drive and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8317704<br>Longitude: 144.9774733<br>Latitude: -37.8317704<br>Longitude: 144.9774733<br>﻿UsageType: Disable Parking,-37.83177,144.977473
Birdwood Avenue between Dallas Brooks Drive and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8317187<br>Longitude: 144.9774288<br>Latitude: -37.8317187<br>Longitude: 144.9774288<br>﻿UsageType: Disable Parking,-37.831719,144.977429
Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8308328<br>Longitude: 144.9763267<br>Latitude: -37.8308328<br>Longitude: 144.9763267<br>﻿UsageType: Disable Parking,-37.830833,144.976327
Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8307946<br>Longitude: 144.9762443<br>Latitude: -37.8307946<br>Longitude: 144.9762443<br>﻿UsageType: Disable Parking,-37.830795,144.976244
Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8305131<br>Longitude: 144.9750577<br>Latitude: -37.8305131<br>Longitude: 144.9750577<br>﻿UsageType: Disable Parking,-37.830513,144.975058
Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.829861<br>Longitude: 144.9743638<br>Latitude: -37.829861<br>Longitude: 144.9743638<br>﻿UsageType: Disable Parking,-37.829861,144.974364
Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8297866<br>Longitude: 144.9743262<br>Latitude: -37.8297866<br>Longitude: 144.9743262<br>﻿UsageType: Disable Parking,-37.829787,144.974326
Berry Street between Wellington Parade South and Vale Street South,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8181975<br>Longitude: 144.98874<br>Latitude: -37.8181975<br>Longitude: 144.98874<br>﻿UsageType: Disable Parking,-37.818198,144.98874
Berkeley Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8038942<br>Longitude: 144.9593095<br>Latitude: -37.8038942<br>Longitude: 144.9593095<br>﻿UsageType: Disable Parking,-37.803894,144.95931
Berkeley Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8027985<br>Longitude: 144.9588064<br>Latitude: -37.8027985<br>Longitude: 144.9588064<br>﻿UsageType: Disable Parking,-37.802798,144.958806
Berkeley Street between Pelham Street and Grattan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8003701<br>Longitude: 144.9586695<br>Latitude: -37.8003701<br>Longitude: 144.9586695<br>﻿UsageType: Disable Parking,-37.80037,144.95867
Berkeley Street between Pelham Street and Grattan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8003166<br>Longitude: 144.9586789<br>Latitude: -37.8003166<br>Longitude: 144.9586789<br>﻿UsageType: Disable Parking,-37.800317,144.958679
Bellair Street between Macaulay Road and Wolseley Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.794811<br>Longitude: 144.9306075<br>Latitude: -37.794811<br>Longitude: 144.9306075<br>﻿UsageType: Disable Parking,-37.794811,144.930608
Bellair Street between Macaulay Road and Wolseley Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.79476<br>Longitude: 144.9305992<br>Latitude: -37.79476<br>Longitude: 144.9305992<br>﻿UsageType: Disable Parking,-37.79476,144.930599
Bellair Street between Macaulay Road and Wight Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.794045<br>Longitude: 144.9303962<br>Latitude: -37.794045<br>Longitude: 144.9303962<br>﻿UsageType: Disable Parking,-37.794045,144.930396
Bellair Street between Macaulay Road and Wight Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7939787<br>Longitude: 144.9303792<br>Latitude: -37.7939787<br>Longitude: 144.9303792<br>﻿UsageType: Disable Parking,-37.793979,144.930379
Bellair Street between Anthony Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7887672<br>Longitude: 144.9290685<br>Latitude: -37.7887672<br>Longitude: 144.9290685<br>﻿UsageType: Disable Parking,-37.788767,144.929068
Bellair Street between Anthony Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7886677<br>Longitude: 144.9290443<br>Latitude: -37.7886677<br>Longitude: 144.9290443<br>﻿UsageType: Disable Parking,-37.788668,144.929044
Bellair Street between Anthony Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7894592<br>Longitude: 144.9291397<br>Latitude: -37.7894592<br>Longitude: 144.9291397<br>﻿UsageType: Disable Parking,-37.789459,144.92914
Bellair Street between Anthony Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7894017<br>Longitude: 144.9291257<br>Latitude: -37.7894017<br>Longitude: 144.9291257<br>﻿UsageType: Disable Parking,-37.789402,144.929126
Bellair Street between Anthony Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7893398<br>Longitude: 144.9291105<br>Latitude: -37.7893398<br>Longitude: 144.9291105<br>﻿UsageType: Disable Parking,-37.78934,144.92911
Bellair Street between Anthony Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7892823<br>Longitude: 144.9290965<br>Latitude: -37.7892823<br>Longitude: 144.9290965<br>﻿UsageType: Disable Parking,-37.789282,144.929096
Bedford Street between Courtney Street and Peel Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8022685<br>Longitude: 144.9557925<br>Latitude: -37.8022685<br>Longitude: 144.9557925<br>﻿UsageType: Disable Parking,-37.802268,144.955792
Batmans Hill Drive between Bourke Street and Collins Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8194694<br>Longitude: 144.9484295<br>Latitude: -37.8194694<br>Longitude: 144.9484295<br>﻿UsageType: Disable Parking,-37.819469,144.94843
Batman Street between Spencer Street and King Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8103476<br>Longitude: 144.9525428<br>Latitude: -37.8103476<br>Longitude: 144.9525428<br>﻿UsageType: Disable Parking,-37.810348,144.952543
Batman Street between Spencer Street and King Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8103284<br>Longitude: 144.9526119<br>Latitude: -37.8103284<br>Longitude: 144.9526119<br>﻿UsageType: Disable Parking,-37.810328,144.952612
Barnett Street between Smith Street and Robertson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7923904<br>Longitude: 144.932174<br>Latitude: -37.7923904<br>Longitude: 144.932174<br>﻿UsageType: Disable Parking,-37.79239,144.932174
Barnett Street between Robertson Street and Macaulay Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7940753<br>Longitude: 144.9319006<br>Latitude: -37.7940753<br>Longitude: 144.9319006<br>﻿UsageType: Disable Parking,-37.794075,144.931901
Barnett Street between Robertson Street and Macaulay Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7940752<br>Longitude: 144.9319955<br>Latitude: -37.7940752<br>Longitude: 144.9319955<br>﻿UsageType: Disable Parking,-37.794075,144.931996
Barnett Street between Parsons Street and Smith Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7906758<br>Longitude: 144.932496<br>Latitude: -37.7906758<br>Longitude: 144.932496<br>﻿UsageType: Disable Parking,-37.790676,144.932496
Bangalore Street between Epsom Road and Cairncross Lane,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7937028<br>Longitude: 144.9251742<br>Latitude: -37.7937028<br>Longitude: 144.9251742<br>﻿UsageType: Disable Parking,-37.793703,144.925174
Balston Street between City Road and Kavanagh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.825743<br>Longitude: 144.9619709<br>Latitude: -37.825743<br>Longitude: 144.9619709<br>﻿UsageType: Disable Parking,-37.825743,144.961971
Balston Street between City Road and Kavanagh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8257044<br>Longitude: 144.9619188<br>Latitude: -37.8257044<br>Longitude: 144.9619188<br>﻿UsageType: Disable Parking,-37.825704,144.961919
Balston Street between City Road and Kavanagh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8253373<br>Longitude: 144.9612727<br>Latitude: -37.8253373<br>Longitude: 144.9612727<br>﻿UsageType: Disable Parking,-37.825337,144.961273
Balston Street between City Road and Kavanagh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8253103<br>Longitude: 144.9612363<br>Latitude: -37.8253103<br>Longitude: 144.9612363<br>﻿UsageType: Disable Parking,-37.82531,144.961236
Baillie Street between Curzon Street and Abbotsford Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8013809<br>Longitude: 144.947057<br>Latitude: -37.8013809<br>Longitude: 144.947057<br>﻿UsageType: Disable Parking,-37.801381,144.947057
Aurora Lane between Collins Street and Wurundjeri Way,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8203186<br>Longitude: 144.9510707<br>Latitude: -37.8203186<br>Longitude: 144.9510707<br>﻿UsageType: Disable Parking,-37.820319,144.951071
Aurora Lane between Bourke Street and Collins Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.819371<br>Longitude: 144.9503563<br>Latitude: -37.819371<br>Longitude: 144.9503563<br>﻿UsageType: Disable Parking,-37.819371,144.950356
Argyle Place South between Lygon Street and Cardigan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.803558<br>Longitude: 144.965868<br>Latitude: -37.803558<br>Longitude: 144.965868<br>﻿UsageType: Disable Parking,-37.803558,144.965868
Argyle Place South between Lygon Street and Cardigan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8035185<br>Longitude: 144.965499<br>Latitude: -37.8035185<br>Longitude: 144.965499<br>﻿UsageType: Disable Parking,-37.803518,144.965499
Argyle Place North between Lygon Street and Cardigan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8018729<br>Longitude: 144.9656206<br>Latitude: -37.8018729<br>Longitude: 144.9656206<br>﻿UsageType: Disable Parking,-37.801873,144.965621
Argyle Place North between Lygon Street and Cardigan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8018652<br>Longitude: 144.9655503<br>Latitude: -37.8018652<br>Longitude: 144.9655503<br>﻿UsageType: Disable Parking,-37.801865,144.96555
Arden Street between Munster Terrace and Laurens Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8001089<br>Longitude: 144.9430436<br>Latitude: -37.8001089<br>Longitude: 144.9430436<br>﻿UsageType: Disable Parking,-37.800109,144.943044
Arden Street between Munster Terrace and Laurens Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8001002<br>Longitude: 144.9429647<br>Latitude: -37.8001002<br>Longitude: 144.9429647<br>﻿UsageType: Disable Parking,-37.8001,144.942965
Arden Street between Lothian Street and Dryburgh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8003206<br>Longitude: 144.9447495<br>Latitude: -37.8003206<br>Longitude: 144.9447495<br>﻿UsageType: Disable Parking,-37.800321,144.94475
Arden Street between Laurens Street and Fogarty Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7997829<br>Longitude: 144.9400991<br>Latitude: -37.7997829<br>Longitude: 144.9400991<br>﻿UsageType: Disable Parking,-37.799783,144.940099
Anthony Street between Bellair Street and McCracken Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7897061<br>Longitude: 144.9282359<br>Latitude: -37.7897061<br>Longitude: 144.9282359<br>﻿UsageType: Disable Parking,-37.789706,144.928236
Anthony Street between Bellair Street and McCracken Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7897023<br>Longitude: 144.928204<br>Latitude: -37.7897023<br>Longitude: 144.928204<br>﻿UsageType: Disable Parking,-37.789702,144.928204
Anthony Street between Bellair Street and McCracken Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7896983<br>Longitude: 144.9281703<br>Latitude: -37.7896983<br>Longitude: 144.9281703<br>﻿UsageType: Disable Parking,-37.789698,144.92817
Anderson Street between St Leonards Court and Alexandra Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8288965<br>Longitude: 144.9847119<br>Latitude: -37.8288965<br>Longitude: 144.9847119<br>﻿UsageType: Disable Parking,-37.828896,144.984712
Anderson Street between St Leonards Court and Alexandra Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8288173<br>Longitude: 144.9847276<br>Latitude: -37.8288173<br>Longitude: 144.9847276<br>﻿UsageType: Disable Parking,-37.828817,144.984728
Anderson Street between St Leonards Court and Alexandra Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.82868<br>Longitude: 144.9848616<br>Latitude: -37.82868<br>Longitude: 144.9848616<br>﻿UsageType: Disable Parking,-37.82868,144.984862
Altona Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7966252<br>Longitude: 144.9251048<br>Latitude: -37.7966252<br>Longitude: 144.9251048<br>﻿UsageType: Disable Parking,-37.796625,144.925105
Altona Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.796589<br>Longitude: 144.9250704<br>Latitude: -37.796589<br>Longitude: 144.9250704<br>﻿UsageType: Disable Parking,-37.796589,144.92507
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8267904<br>Longitude: 144.9798942<br>Latitude: -37.8267904<br>Longitude: 144.9798942<br>﻿UsageType: Disable Parking,-37.82679,144.979894
