RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated,Location
20980,,Leveson Street between Victoria Street and Queensberry Street,-37.8040888,144.9509488,2023-10-31,"-37.8040888, 144.9509488"
20980,,Leveson Street between Victoria Street and Queensberry Street,-37.8042984,144.9509118,2023-10-31,"-37.8042984, 144.9509118"
21392,,Capel Street between William Street and Victoria Street,-37.8071592,144.9550433,2023-10-31,"-37.8071592, 144.9550433"
21392,,Capel Street between William Street and Victoria Street,-37.8074255,144.9548768,2023-10-31,"-37.8074255, 144.9548768"
20956,,Howard Street between Victoria Street and Queensberry Street,-37.8041862,144.953951,2023-10-31,"-37.8041862, 144.953951"
21384,,William Street between Rosslyn Street and Victoria Street,-37.8065711,144.9540511,2023-10-31,"-37.8065711, 144.9540511"
21388,,Rosslyn Street between Howard Street and King Street,-37.8076921,144.9526253,2023-10-31,"-37.8076921, 144.9526253"
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8044279,144.9552942,2023-10-31,"-37.8044279, 144.9552942"
21501,11420,Jeffcott Street between Adderley Street and Spencer Street,-37.8121812,144.9504268,2023-10-31,"-37.8121812, 144.9504268"
21375,,King Street between Stanley Street and Roden Street,-37.8066747,144.950409,2023-10-31,"-37.8066747, 144.950409"
21375,,King Street between Stanley Street and Roden Street,-37.8065449,144.9502672,2023-10-31,"-37.8065449, 144.9502672"
20990,,Queensberry Street between Leveson Street and Errol Street,-37.803015,144.9502564,2023-10-31,"-37.803015, 144.9502564"
20990,11486,Queensberry Street between Leveson Street and Errol Street,-37.8031502,144.9506338,2023-10-31,"-37.8031502, 144.9506338"
20990,11487,Queensberry Street between Leveson Street and Errol Street,-37.8031539,144.950667,2023-10-31,"-37.8031539, 144.950667"
21429,,Stanley Street between King Street and Spencer Street,-37.8076888,144.9499605,2023-10-31,"-37.8076888, 144.9499605"
21503,,Adderley Street between Jeffcott Street and Batman Street,-37.812025,144.948574,2023-10-31,"-37.812025, 144.948574"
21503,,Adderley Street between Jeffcott Street and Batman Street,-37.8122162,144.9487916,2023-10-31,"-37.8122162, 144.9487916"
21504,,Adderley Street between La Trobe Street and Jeffcott Street,-37.8130509,144.9497413,2023-10-31,"-37.8130509, 144.9497413"
22384,,Ievers Street between Royal Parade and The Avenue,-37.7816704,144.9590978,2023-10-31,"-37.7816704, 144.9590978"
22384,,Ievers Street between Royal Parade and The Avenue,-37.7816561,144.9589157,2023-10-31,"-37.7816561, 144.9589157"
22382,,Walker Street between Royal Parade and The Avenue,-37.7845634,144.957522,2023-10-31,"-37.7845634, 144.957522"
20462,22828,Bouverie Street between Victoria Street and Queensberry Street,-37.8048482,144.9618269,2024-08-30,"-37.8048482, 144.9618269"
20462,,Bouverie Street between Victoria Street and Queensberry Street,-37.805726,144.9615535,2024-08-23,"-37.805726, 144.9615535"
20462,,Bouverie Street between Victoria Street and Queensberry Street,-37.8060589,144.961376,2024-08-30,"-37.8060589, 144.961376"
20462,,Bouverie Street between Victoria Street and Queensberry Street,-37.8051424,144.9615392,2024-08-23,"-37.8051424, 144.9615392"
21122,,Blackwood Street between Flemington Road and Courtney Street,-37.8013495,144.9550022,2023-10-31,"-37.8013495, 144.9550022"
21182,12028,Flemington Road between Villiers Street and Harcourt Street,-37.7982895,144.9530048,2023-10-31,"-37.7982895, 144.9530048"
21182,12030,Flemington Road between Villiers Street and Harcourt Street,-37.7983602,144.9530937,2023-10-31,"-37.7983602, 144.9530937"
21124,,Wreckyn Street between Flemington Road and Courtney Street,-37.8009383,144.9533922,2023-10-31,"-37.8009383, 144.9533922"
21124,,Wreckyn Street between Flemington Road and Courtney Street,-37.8009907,144.9533257,2023-10-31,"-37.8009907, 144.9533257"
21124,12077,Wreckyn Street between Flemington Road and Courtney Street,-37.8008581,144.9533272,2023-10-31,"-37.8008581, 144.9533272"
21124,,Wreckyn Street between Flemington Road and Courtney Street,-37.8001066,144.954279,2024-08-12,"-37.8001066, 144.954279"
21124,,Wreckyn Street between Flemington Road and Courtney Street,-37.8000238,144.9543841,2024-08-12,"-37.8000238, 144.9543841"
21180,12119,Harcourt Street between Courtney Street and Flemington Road,-37.79871,144.9519624,2023-10-31,"-37.79871, 144.9519624"
21141,,Villiers Street between Flemington Road and Courtney Street,-37.7995987,144.9529572,2023-10-31,"-37.7995987, 144.9529572"
21141,,Villiers Street between Flemington Road and Courtney Street,-37.799617,144.9529341,2023-10-31,"-37.799617, 144.9529341"
21141,,Villiers Street between Flemington Road and Courtney Street,-37.8000262,144.9525866,2023-10-31,"-37.8000262, 144.9525866"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.8023433,144.9513786,2023-10-31,"-37.8023433, 144.9513786"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.802841,144.9512894,2023-10-31,"-37.802841, 144.9512894"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.8029671,144.9512669,2023-10-31,"-37.8029671, 144.9512669"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.8020023,144.9513187,2023-10-31,"-37.8020023, 144.9513187"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.802187,144.951286,2023-10-31,"-37.802187, 144.951286"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.8026761,144.951199,2023-10-31,"-37.8026761, 144.951199"
21096,,Leveson Street between Queensberry Street and Arden Street,-37.8029117,144.9511574,2023-10-31,"-37.8029117, 144.9511574"
22425,,Flemington Road between Melrose Street and Dryburgh Street,-37.790961,144.9444927,2023-10-31,"-37.790961, 144.9444927"
22425,,Flemington Road between Melrose Street and Dryburgh Street,-37.790883,144.9443951,2023-10-31,"-37.790883, 144.9443951"
22425,,Flemington Road between Melrose Street and Dryburgh Street,-37.7918344,144.9449078,2023-10-31,"-37.7918344, 144.9449078"
22425,,Flemington Road between Melrose Street and Dryburgh Street,-37.7919491,144.9450521,2023-10-31,"-37.7919491, 144.9450521"
22182,,Queens Bridge Street between Power Street and Kings Way,-37.8235468,144.9608369,2024-04-24,"-37.8235468, 144.9608369"
22182,72567,Queens Bridge Street between Power Street and Kings Way,-37.8243234,144.960354,2024-05-06,"-37.8243234, 144.960354"
22048,70946,City Road between Balston Street and Kings Way,-37.8253788,144.9605994,2024-04-05,"-37.8253788, 144.9605994"
22050,70960,City Road between Power Street and Balston Street,-37.8247903,144.961566,2024-04-05,"-37.8247903, 144.961566"
21413,68965,Dudley Street between King Street and Spencer Street,-37.8097704,144.95112,2024-04-04,"-37.8097704, 144.95112"
22040,71119,City Road between Kings Way and Clarke Street,-37.826315,144.9595203,2024-02-22,"-37.826315, 144.9595203"
22040,71122,City Road between Kings Way and Clarke Street,-37.8264593,144.9593609,2024-04-05,"-37.8264593, 144.9593609"
21475,,Stanley Street between Adderley Street and Spencer Street,-37.8086444,144.9483938,2023-10-31,"-37.8086444, 144.9483938"
22380,,The Avenue between Leonard Street and Walker Street,-37.7849065,144.956944,2023-10-31,"-37.7849065, 144.956944"
22380,,The Avenue between Leonard Street and Walker Street,-37.7865461,144.9569294,2023-10-31,"-37.7865461, 144.9569294"
22436,,The Avenue between Leonard Street and MacArthur Road,-37.7876774,144.9570152,2023-10-31,"-37.7876774, 144.9570152"
22436,,The Avenue between Leonard Street and MacArthur Road,-37.7888257,144.9571803,2023-10-31,"-37.7888257, 144.9571803"
10714,,Banana Alley between Queens Bridge and Flinders Walk,-37.8196833,144.9626161,2023-10-31,"-37.8196833, 144.9626161"
23018,,Maloney Street between Deveney Street and McIver Place,-37.7888482,144.9280416,2023-10-31,"-37.7888482, 144.9280416"
21067,,Little Baillie Street from Baillie Street,-37.8011483,144.9476459,2023-10-31,"-37.8011483, 144.9476459"
22788,,Neill Street between Rathdowne Street and Canning Street,-37.7937263,144.9732559,2023-10-31,"-37.7937263, 144.9732559"
22788,,Neill Street between Rathdowne Street and Canning Street,-37.7938891,144.9728855,2023-10-31,"-37.7938891, 144.9728855"
20758,,Dorrit Street between Grattan Street and Faraday Street,-37.7988987,144.9665308,2024-11-15,"-37.7988987, 144.9665308"
20758,,Dorrit Street between Grattan Street and Faraday Street,-37.8002023,144.966245,2024-11-15,"-37.8002023, 144.966245"
20544,,Drummond Street between Queensberry Street and Pelham Street,-37.8036602,144.9680591,2024-08-14,"-37.8036602, 144.9680591"
20544,,Drummond Street between Queensberry Street and Pelham Street,-37.8037691,144.9680401,2024-08-14,"-37.8037691, 144.9680401"
20544,,Drummond Street between Queensberry Street and Pelham Street,-37.8042929,144.9677149,2024-08-14,"-37.8042929, 144.9677149"
20542,,Drummond Street between Victoria Street and Queensberry Street,-37.8054356,144.9675183,2023-10-31,"-37.8054356, 144.9675183"
22817,,Waterview Walk between Bourke Street and Batmans Hill Drive,-37.8193107,144.9474796,2024-10-15,"-37.8193107, 144.9474796"
20497,,Palmerston Street between Lygon Street and Keppel Street,-37.7959382,144.9674001,2023-10-31,"-37.7959382, 144.9674001"
20497,,Palmerston Street between Lygon Street and Keppel Street,-37.7959861,144.9670222,2024-05-29,"-37.7959861, 144.9670222"
20685,,Palmerston Street between Drummond Street and Lygon Street,-37.7960825,144.9687544,2023-10-31,"-37.7960825, 144.9687544"
20684,,Palmerston Street between Rathdowne Street and Drummond Street,-37.7961663,144.9695404,2023-10-31,"-37.7961663, 144.9695404"
20595,,Station Street between Palmerston Street and Kay Street,-37.7964199,144.9742308,2023-10-31,"-37.7964199, 144.9742308"
20595,,Station Street between Palmerston Street and Kay Street,-37.7958538,144.9743279,2023-10-31,"-37.7958538, 144.9743279"
20595,,Station Street between Palmerston Street and Kay Street,-37.7960257,144.9742982,2023-10-31,"-37.7960257, 144.9742982"
20595,,Station Street between Palmerston Street and Kay Street,-37.7961826,144.974145,2023-10-31,"-37.7961826, 144.974145"
20595,,Station Street between Palmerston Street and Kay Street,-37.7955801,144.9742492,2023-10-31,"-37.7955801, 144.9742492"
20877,,Station Street between Kay Street and Princes Street,-37.7941134,144.9746259,2023-10-31,"-37.7941134, 144.9746259"
20877,,Station Street between Kay Street and Princes Street,-37.7949798,144.9744773,2023-10-31,"-37.7949798, 144.9744773"
20877,,Station Street between Kay Street and Princes Street,-37.7950228,144.9743449,2023-10-31,"-37.7950228, 144.9743449"
20877,,Station Street between Kay Street and Princes Street,-37.794687,144.9744024,2023-10-31,"-37.794687, 144.9744024"
20877,,Station Street between Kay Street and Princes Street,-37.7940026,144.9745223,2023-10-31,"-37.7940026, 144.9745223"
20877,,Station Street between Kay Street and Princes Street,-37.7937722,144.9745621,2023-10-31,"-37.7937722, 144.9745621"
22504,,Bouverie Street between Pelham Street and Lincoln Square North,-37.8017743,144.9623616,2023-10-31,"-37.8017743, 144.9623616"
21842,,Hobsons Road between Kensington Road and Stock Bridge,-37.7968324,144.9185305,2023-10-31,"-37.7968324, 144.9185305"
22268,,Clowes Street between Anderson Street and Walsh Street,-37.8305479,144.9852517,2023-10-31,"-37.8305479, 144.9852517"
22270,,Clowes Street between Airlie Street and Punt Road,-37.830915,144.9873504,2023-10-31,"-37.830915, 144.9873504"
22281,,Anderson Street between Fairlie Court and Clowes Street,-37.8316062,144.9841742,2023-10-31,"-37.8316062, 144.9841742"
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8297016,144.9846618,2023-10-31,"-37.8297016, 144.9846618"
20604,,Barrup Street between Owen Street and Murchison Street,-37.8003322,144.9735374,2023-10-31,"-37.8003322, 144.9735374"
20779,,Palmerston Street between Station Street and Canning Street,-37.7966093,144.9738426,2023-10-31,"-37.7966093, 144.9738426"
20779,,Palmerston Street between Station Street and Canning Street,-37.7966186,144.9734968,2023-10-31,"-37.7966186, 144.9734968"
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7962495,144.9711446,2023-10-31,"-37.7962495, 144.9711446"
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7962641,144.9712797,2023-10-31,"-37.7962641, 144.9712797"
20501,,Keppel Street between Lygon Street and Palmerston Street,-37.7966061,144.9673231,2023-10-31,"-37.7966061, 144.9673231"
20538,,Lygon Street between Palmerston Street and Lytton Street,-37.7956886,144.9676877,2023-10-31,"-37.7956886, 144.9676877"
20538,,Lygon Street between Palmerston Street and Lytton Street,-37.7949344,144.9680519,2023-10-31,"-37.7949344, 144.9680519"
20538,,Lygon Street between Palmerston Street and Lytton Street,-37.7957512,144.9679114,2023-10-31,"-37.7957512, 144.9679114"
20538,,Lygon Street between Palmerston Street and Lytton Street,-37.7958057,144.967902,2023-10-31,"-37.7958057, 144.967902"
23257,,South Wharf Drive between Mills Place and Foundry Way,-37.8229746,144.9397708,2023-10-31,"-37.8229746, 144.9397708"
21730,,Durham Street between Gower Street and Hampden Road,-37.7957193,144.9281355,2023-10-31,"-37.7957193, 144.9281355"
21730,,Durham Street between Gower Street and Hampden Road,-37.7957989,144.9281176,2023-10-31,"-37.7957989, 144.9281176"
20589,,Canning Street between Kay Street and Neill Street,-37.7940833,144.9736366,2023-10-31,"-37.7940833, 144.9736366"
20589,,Canning Street between Kay Street and Neill Street,-37.7943511,144.9735903,2023-10-31,"-37.7943511, 144.9735903"
22273,,Walsh Street between Clowes Street and Alexandra Avenue,-37.8300914,144.9863599,2023-10-31,"-37.8300914, 144.9863599"
22273,,Walsh Street between Clowes Street and Alexandra Avenue,-37.8297634,144.9864202,2023-10-31,"-37.8297634, 144.9864202"
22127,,Lorimer Street between Hartley Street and Boundary Street,-37.8232622,144.9388757,2023-10-31,"-37.8232622, 144.9388757"
22131,,Lorimer Street between Boundary Street and Ingles Street,-37.8224093,144.9341179,2023-10-31,"-37.8224093, 144.9341179"
22131,,Lorimer Street between Boundary Street and Ingles Street,-37.8226553,144.9352871,2023-10-31,"-37.8226553, 144.9352871"
20123,,Flinders Lane between Exhibition Street and Russell Street,-37.8154847,144.9703637,2023-10-31,"-37.8154847, 144.9703637"
22710,,Domain Road between Hope Street and Millswyn Street,-37.833823,144.9806071,2023-10-31,"-37.833823, 144.9806071"
20817,,Elgin Street between Rathdowne Street and Drummond Street,-37.7974797,144.9697774,2024-09-13,"-37.7974797, 144.9697774"
20817,,Elgin Street between Rathdowne Street and Drummond Street,-37.7972624,144.9694843,2024-09-13,"-37.7972624, 144.9694843"
22290,,Airlie Street between Clowes Street and The Righi,-37.8323601,144.9869144,2023-10-31,"-37.8323601, 144.9869144"
22290,,Airlie Street between Clowes Street and The Righi,-37.831104,144.9870957,2023-10-31,"-37.831104, 144.9870957"
22290,,Airlie Street between Clowes Street and The Righi,-37.8323429,144.9868458,2023-10-31,"-37.8323429, 144.9868458"
22819,,Collins Street between Spencer Street and Batmans Hill Drive,-37.8192839,144.9530852,2023-10-31,"-37.8192839, 144.9530852"
22241,,Marne Street between Toorak Road and Domain Road,-37.834653,144.9842477,2023-10-31,"-37.834653, 144.9842477"
22241,,Marne Street between Toorak Road and Domain Road,-37.8348208,144.9842984,2023-10-31,"-37.8348208, 144.9842984"
21464,,Roden Street between Adderley Street and Spencer Street,-37.8081178,144.947363,2023-10-31,"-37.8081178, 144.947363"
21464,,Roden Street between Adderley Street and Spencer Street,-37.8082769,144.9471494,2023-10-31,"-37.8082769, 144.9471494"
21464,,Roden Street between Adderley Street and Spencer Street,-37.8085981,144.9467428,2023-10-31,"-37.8085981, 144.9467428"
22700,,St Kilda Road between Grant Street and Wadey Street,-37.8257301,144.9714258,2024-07-02,"-37.8257301, 144.9714258"
21057,,Little Dryburgh Street North from Lothian Street,-37.8008497,144.9445943,2023-10-31,"-37.8008497, 144.9445943"
22883,,PT5354 from Boathouse Drive,-37.8200505,144.9709416,2024-10-10,"-37.8200505, 144.9709416"
22883,,PT5354 from Boathouse Drive,-37.81998,144.970976,2024-10-10,"-37.81998, 144.970976"
22883,,PT5354 from Boathouse Drive,-37.8200246,144.9701859,2024-10-10,"-37.8200246, 144.9701859"
22287,,Walsh Street between Acland Street and Clowes Street,-37.8332137,144.9857949,2023-10-31,"-37.8332137, 144.9857949"
22287,,Walsh Street between Acland Street and Clowes Street,-37.8314408,144.9860974,2023-10-31,"-37.8314408, 144.9860974"
22287,,Walsh Street between Acland Street and Clowes Street,-37.8317069,144.9860422,2023-10-31,"-37.8317069, 144.9860422"
22092,77631,St Kilda Road between Coventry Street and Dorcas Street,-37.8295483,144.9710772,2024-08-02,"-37.8295483, 144.9710772"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.8002161,144.9711024,2023-10-31,"-37.8002161, 144.9711024"
21501,,Jeffcott Street between Adderley Street and Spencer Street,-37.8124845,144.9497084,2023-10-31,"-37.8124845, 144.9497084"
21501,,Jeffcott Street between Adderley Street and Spencer Street,-37.8123913,144.9500392,2023-10-31,"-37.8123913, 144.9500392"
22219,,Toorak Road between Marne Street and Walsh Street,-37.8381097,144.984154,2024-07-30,"-37.8381097, 144.984154"
20137,20749,Flinders Lane between King Street and Spencer Street,-37.819502,144.956869,2024-04-08,"-37.819502, 144.956869"
20018,66835,La Trobe Street between Exhibition Street and Russell Street,-37.8086738,144.9666812,2024-11-14,"-37.8086738, 144.9666812"
20142,,Exhibition Street between Bourke Street and Little Bourke Street,-37.8114919,144.9702213,2023-11-09,"-37.8114919, 144.9702213"
22466,76817,St Kilda Road between Southbank Boulevard and Grant Street,-37.8246516,144.970504,2024-08-02,"-37.8246516, 144.970504"
20044,,Little Lonsdale Street between Queen Street and William Street,-37.8122425,144.9584604,2023-12-08,"-37.8122425, 144.9584604"
21788,,Matthews Mews from Flockhart Street,-37.7945761,144.920574,2023-10-31,"-37.7945761, 144.920574"
22093,,Intersection of St Kilda Road and Coventry Street,-37.8285373,144.9715681,2024-07-02,"-37.8285373, 144.9715681"
20018,,La Trobe Street between Exhibition Street and Russell Street,-37.8087111,144.9665536,2024-10-15,"-37.8087111, 144.9665536"
21516,,Batman Street between Spencer Street and King Street,-37.8104971,144.9526773,2024-04-23,"-37.8104971, 144.9526773"
22576,,Fairbairn Drive between Tankard Street and Wakefield Street,-37.7972243,144.9200224,2023-10-31,"-37.7972243, 144.9200224"
22017,,Haig Lane between Clarendon Street and Clarke Street,-37.8264168,144.9587036,2024-02-22,"-37.8264168, 144.9587036"
23033,,Navigation Drive between Bourke Street and Collins Street,-37.8209558,144.9462205,2023-10-31,"-37.8209558, 144.9462205"
21072,,Little Provost Street from Provost Street,-37.8023737,144.9471048,2023-10-31,"-37.8023737, 144.9471048"
21072,,Little Provost Street from Provost Street,-37.802198,144.9461459,2023-10-31,"-37.802198, 144.9461459"
20601,,Owen Street between Nicholson Street and Barrup Street,-37.800573,144.9741211,2023-10-31,"-37.800573, 144.9741211"
21630,54918,Queen Street between Franklin Street and Therry Street,-37.808185,144.9580529,2024-02-07,"-37.808185, 144.9580529"
21237,,Brougham Street between Abbotsford Street and Dryburgh Street,-37.7938337,144.9456441,2023-10-31,"-37.7938337, 144.9456441"
21595,,Victoria Parade between Eades Street and Lansdowne Street,-37.8087958,144.9790782,2023-10-31,"-37.8087958, 144.9790782"
20510,,Intersection of Cardigan Street and Pelham Street,-37.8025898,144.9652326,2024-09-06,"-37.8025898, 144.9652326"
21268,,Macaulay Road between Bent Street and Albermarle Street,-37.7948359,144.9342259,2023-10-31,"-37.7948359, 144.9342259"
22182,,Queens Bridge Street between Power Street and Kings Way,-37.8250405,144.9601184,2024-04-23,"-37.8250405, 144.9601184"
22174,,Spencer Street between Spencer Street Bridge and Flinders Street,-37.8222377,144.9557532,2023-10-31,"-37.8222377, 144.9557532"
20084,,Bourke Street between Elizabeth Street and Queen Street,-37.8143997,144.962329,2024-01-17,"-37.8143997, 144.962329"
21639,53627,Elizabeth Street between A'Beckett Street and Franklin Street,-37.8088133,144.9605741,2024-08-02,"-37.8088133, 144.9605741"
22474,,St Kilda Road between Slater Street and Armadale Street,-37.840003,144.9771495,2023-10-31,"-37.840003, 144.9771495"
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8387221,144.97669,2023-10-31,"-37.8387221, 144.97669"
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8378621,144.9763763,2023-10-31,"-37.8378621, 144.9763763"
22392,,The Avenue between Ievers Street and Park Street,-37.7783548,144.9596552,2023-10-31,"-37.7783548, 144.9596552"
22392,,The Avenue between Ievers Street and Park Street,-37.7784392,144.9595683,2023-10-31,"-37.7784392, 144.9595683"
21232,,Abbotsford Street between Canning Street and Erskine Street,-37.7953695,144.9469109,2023-10-31,"-37.7953695, 144.9469109"
21232,,Abbotsford Street between Canning Street and Erskine Street,-37.7953161,144.9469208,2023-10-31,"-37.7953161, 144.9469208"
20110,61947,Collins Street between Russell Street and Swanston Street,-37.8150592,144.9682608,2023-10-31,"-37.8150592, 144.9682608"
20485,26246,Swanston Street between Lincoln Square South and Pelham Street,-37.8031005,144.9634312,2024-08-14,"-37.8031005, 144.9634312"
20484,26217,Swanston Street between Queensberry Street and Lincoln Square South,-37.8035296,144.9635334,2024-08-14,"-37.8035296, 144.9635334"
23119,,Buncle Street between Macaulay Road and Caytre Crescent,-37.7947199,144.9402351,2023-10-31,"-37.7947199, 144.9402351"
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7976066,144.9478799,2023-10-31,"-37.7976066, 144.9478799"
21115,,Elizabeth Street between Queensberry Street and Pelham Street,-37.8034999,144.9579914,2023-10-31,"-37.8034999, 144.9579914"
21115,,Elizabeth Street between Queensberry Street and Pelham Street,-37.8031444,144.9578282,2023-10-31,"-37.8031444, 144.9578282"
20611,,Murchison Street between Barrup Street and Canning Street,-37.7999269,144.9729717,2023-10-31,"-37.7999269, 144.9729717"
20611,,Murchison Street between Barrup Street and Canning Street,-37.7999638,144.9733093,2023-10-31,"-37.7999638, 144.9733093"
20611,,Murchison Street between Barrup Street and Canning Street,-37.7999711,144.9733768,2023-10-31,"-37.7999711, 144.9733768"
20611,,Murchison Street between Barrup Street and Canning Street,-37.7998693,144.9734503,2023-10-31,"-37.7998693, 144.9734503"
20614,,Murchison Street between Nicholson Street and Barrup Street,-37.8000537,144.9741471,2023-10-31,"-37.8000537, 144.9741471"
20614,,Murchison Street between Nicholson Street and Barrup Street,-37.7999478,144.9741701,2023-10-31,"-37.7999478, 144.9741701"
20208,,Flinders Street between Spring Street and Exhibition Street,-37.8155974,144.9734078,2023-10-31,"-37.8155974, 144.9734078"
20121,60840,Flinders Lane between Spring Street and Exhibition Street,-37.8146378,144.97327,2023-10-31,"-37.8146378, 144.97327"
20108,61845,Collins Street between Exhibition Street and Russell Street,-37.8146469,144.9696749,2023-11-09,"-37.8146469, 144.9696749"
20212,60229,Flinders Street between Russell Street and Swanston Street,-37.8172237,144.967885,2023-10-31,"-37.8172237, 144.967885"
20212,60244,Flinders Street between Russell Street and Swanston Street,-37.8172085,144.9686114,2023-10-31,"-37.8172085, 144.9686114"
20148,51821,Russell Street between Collins Street and Little Collins Street,-37.8138961,144.9687372,2023-10-31,"-37.8138961, 144.9687372"
20078,63532,Bourke Street between Exhibition Street and Russell Street,-37.8126114,144.9684532,2023-10-31,"-37.8126114, 144.9684532"
20148,51812,Russell Street between Collins Street and Little Collins Street,-37.8143533,144.9689467,2024-01-17,"-37.8143533, 144.9689467"
20106,,Collins Street between Spring Street and Exhibition Street,-37.8137607,144.9726817,2023-10-31,"-37.8137607, 144.9726817"
20106,61739,Collins Street between Spring Street and Exhibition Street,-37.8138451,144.9723928,2023-10-31,"-37.8138451, 144.9723928"
20106,61740,Collins Street between Spring Street and Exhibition Street,-37.8138638,144.9723288,2023-10-31,"-37.8138638, 144.9723288"
20106,61714,Collins Street between Spring Street and Exhibition Street,-37.8136515,144.9725011,2023-10-31,"-37.8136515, 144.9725011"
20992,,Errol Street between Victoria Street and Queensberry Street,-37.8033156,144.9496755,2023-10-31,"-37.8033156, 144.9496755"
22294,,Kurneh Place from Domain Road,-37.8339011,144.9848689,2023-10-31,"-37.8339011, 144.9848689"
20040,,Little Lonsdale Street between Swanston Street and Elizabeth Street,-37.811185,144.962144,2023-10-31,"-37.811185, 144.962144"
22663,,King Street between Walsh Street and Rosslyn Street,-37.8081904,144.9520703,2023-10-31,"-37.8081904, 144.9520703"
21041,,Munster Terrace between Victoria Street and Queensberry Street,-37.8034468,144.9421338,2024-10-24,"-37.8034468, 144.9421338"
20621,,Kay Street between Nicholson Street and Station Street,-37.7952564,144.9745445,2023-10-31,"-37.7952564, 144.9745445"
21477,,Adderley Street between Rosslyn Street and Stanley Street,-37.809813,144.9470649,2023-10-31,"-37.809813, 144.9470649"
21450,,Adderley Street between Hawke Street and Abbotsford Street,-37.8078825,144.9440957,2023-10-31,"-37.8078825, 144.9440957"
21447,,Adderley Street between Abbotsford Street and Dryburgh Street,-37.8075536,144.943035,2023-10-31,"-37.8075536, 144.943035"
21459,,Abbotsford Street between Ireland Street and Spencer Street,-37.8065163,144.9444514,2023-10-31,"-37.8065163, 144.9444514"
21459,,Abbotsford Street between Ireland Street and Spencer Street,-37.8067535,144.9444205,2023-10-31,"-37.8067535, 144.9444205"
21652,,Laurens Street between Miller Street and Queensberry Street,-37.8032055,144.9413737,2023-10-31,"-37.8032055, 144.9413737"
21652,,Laurens Street between Miller Street and Queensberry Street,-37.8029327,144.9414236,2023-10-31,"-37.8029327, 144.9414236"
21031,,Stawell Street between Victoria Street and Queensberry Street,-37.8031311,144.9428203,2023-10-31,"-37.8031311, 144.9428203"
21031,,Stawell Street between Victoria Street and Queensberry Street,-37.8035229,144.9427502,2023-10-31,"-37.8035229, 144.9427502"
21031,,Stawell Street between Victoria Street and Queensberry Street,-37.8036799,144.9427221,2023-10-31,"-37.8036799, 144.9427221"
21413,68963,Dudley Street between King Street and Spencer Street,-37.809723,144.9512446,2024-01-30,"-37.809723, 144.9512446"
21381,,Chetwynd Street between Rosslyn Street and Stanley Street,-37.807514,144.9519664,2023-10-31,"-37.807514, 144.9519664"
21381,,Chetwynd Street between Rosslyn Street and Stanley Street,-37.8075652,144.9519573,2023-10-31,"-37.8075652, 144.9519573"
21380,,Stanley Street between Chetwynd Street and King Street,-37.8066992,144.9517854,2023-10-31,"-37.8066992, 144.9517854"
21380,,Stanley Street between Chetwynd Street and King Street,-37.8067649,144.9516764,2023-10-31,"-37.8067649, 144.9516764"
20200,50220,Spring Street between Collins Street and Little Collins Street,-37.8129041,144.9736377,2023-10-31,"-37.8129041, 144.9736377"
20147,,Russell Street between Flinders Lane and Collins Street,-37.8153539,144.9694071,2023-12-18,"-37.8153539, 144.9694071"
20147,,Russell Street between Flinders Lane and Collins Street,-37.8154046,144.9694306,2023-12-18,"-37.8154046, 144.9694306"
21380,,Stanley Street between Chetwynd Street and King Street,-37.8065763,144.9516022,2023-10-31,"-37.8065763, 144.9516022"
21381,,Chetwynd Street between Rosslyn Street and Stanley Street,-37.8074829,144.9518473,2023-10-31,"-37.8074829, 144.9518473"
21381,,Chetwynd Street between Rosslyn Street and Stanley Street,-37.8073222,144.951876,2023-10-31,"-37.8073222, 144.951876"
21381,,Chetwynd Street between Rosslyn Street and Stanley Street,-37.8072687,144.9518856,2023-10-31,"-37.8072687, 144.9518856"
20146,51616,Russell Street between Flinders Street and Flinders Lane,-37.8160616,144.9697346,2023-10-31,"-37.8160616, 144.9697346"
20049,64225,Little Bourke Street between Spring Street and Exhibition Street,-37.8106898,144.9713753,2023-10-31,"-37.8106898, 144.9713753"
20141,51013,Exhibition Street between Little Collins Street and Bourke Street,-37.8127452,144.9709686,2023-10-31,"-37.8127452, 144.9709686"
21116,,O'Connell Street between Queensberry Street and Peel Street,-37.8028583,144.9570207,2023-10-31,"-37.8028583, 144.9570207"
21116,,O'Connell Street between Queensberry Street and Peel Street,-37.8028359,144.9570103,2023-10-31,"-37.8028359, 144.9570103"
21115,,Elizabeth Street between Queensberry Street and Pelham Street,-37.8029371,144.9577335,2023-10-31,"-37.8029371, 144.9577335"
